"KundenadressePLZ","Ort","Land","Sum(Totalbetrag)","adresse","coordinate","latitude","longitude"
8833,"Samstagern","Schweiz",11415.449999999999,"8833 Samstagern, Schweiz","47.191667 8.682167000000002",47.191667,8.682167000000002
8834,"Schindellegi","Schweiz",6244.399999999998,"8834 Schindellegi, Schweiz","47.1748077 8.712788699999999",47.1748077,8.712788699999999
8835,"Feusisberg","Schweiz",10145.349999999997,"8835 Feusisberg, Schweiz","47.1807056 8.7541313",47.1807056,8.7541313
8836,"Bennau","Schweiz",3228.0,"8836 Bennau, Schweiz","47.14833 8.729719",47.14833,8.729719
8840,"Trachslau","Schweiz",13233.350000000004,"8840 Trachslau, Schweiz","47.098142 8.725546",47.098142,8.725546
8841,"Gross","Schweiz",1455.95,"8841 Gross, Schweiz","47.11499999999999 8.775",47.11499999999999,8.775
8842,"Unteriberg","Schweiz",6553.549999999997,"8842 Unteriberg, Schweiz","47.0409177 8.8169351",47.0409177,8.8169351
8843,"Oberiberg","Schweiz",1221.7,"8843 Oberiberg, Schweiz","47.030662 8.759293999999999",47.030662,8.759293999999999
8844,"Euthal","Schweiz",1031.4,"8844 Euthal, Schweiz","47.1 8.81667",47.1,8.81667
8845,"Studen SZ","Schweiz",983.2,"8845 Studen SZ, Schweiz","47.0733277 8.8381244",47.0733277,8.8381244
8846,"Willerzell","Schweiz",1293.75,"8846 Willerzell, Schweiz","47.129988 8.793351999999999",47.129988,8.793351999999999
8847,"Egg SZ","Schweiz",1702.25,"8847 Egg SZ, Schweiz","47.161759 8.782710999999999",47.161759,8.782710999999999
8849,"Alpthal","Schweiz",674.4000000000001,"8849 Alpthal, Schweiz","47.0710311 8.715872",47.0710311,8.715872
8852,"Altendorf","Schweiz",11911.400000000005,"8852 Altendorf, Schweiz","47.1769241 8.8350098",47.1769241,8.8350098
8853,"Lachen SZ","Schweiz",8370.05,"8853 Lachen SZ, Schweiz","47.192567 8.855105",47.192567,8.855105
8854,"Siebnen","Schweiz",23419.450000000023,"8854 Siebnen, Schweiz","47.1744948 8.897176",47.1744948,8.897176
8855,"Wangen SZ","Schweiz",7905.049999999997,"8855 Wangen SZ, Schweiz","47.1863572 8.8975312",47.1863572,8.8975312
8856,"Tuggen","Schweiz",3428.5499999999993,"8856 Tuggen, Schweiz","47.20307570000001 8.941439899999999",47.20307570000001,8.941439899999999
8857,"Vorderthal","Schweiz",2384.65,"8857 Vorderthal, Schweiz","47.13487 8.8705182",47.13487,8.8705182
8858,"Innerthal","Schweiz",623.6999999999999,"8858 Innerthal, Schweiz","47.0823359 8.9148028",47.0823359,8.9148028
8862,"Schübelbach","Schweiz",10664.600000000002,"8862 Schübelbach, Schweiz","47.1747778 8.9256507",47.1747778,8.9256507
8863,"Buttikon SZ","Schweiz",6332.450000000002,"8863 Buttikon SZ, Schweiz","47.1743387 8.9529904",47.1743387,8.9529904
8864,"Reichenburg","Schweiz",7526.049999999997,"8864 Reichenburg, Schweiz","47.1614527 8.970196099999999",47.1614527,8.970196099999999
8865,"Bilten","Schweiz",2622.4500000000003,"8865 Bilten, Schweiz","47.1447297 8.9953722",47.1447297,8.9953722
8866,"Ziegelbrücke","Schweiz",1807.5,"8866 Ziegelbrücke, Schweiz","47.1339 9.0613",47.1339,9.0613
8867,"Niederurnen","Schweiz",1555.75,"8867 Niederurnen, Schweiz","47.125507 9.0531505",47.125507,9.0531505
8868,"Oberurnen","Schweiz",2701.3499999999995,"8868 Oberurnen, Schweiz","47.1139125 9.0434704",47.1139125,9.0434704
8872,"Weesen","Schweiz",4924.250000000002,"8872 Weesen, Schweiz","47.14149 9.0980613",47.14149,9.0980613
8873,"Amden","Schweiz",4570.950000000001,"8873 Amden, Schweiz","47.1697672 9.174439699999999",47.1697672,9.174439699999999
8877,"Murg","Schweiz",265.0,"8877 Murg, Schweiz","47.1133597 9.2159097",47.1133597,9.2159097
8880,"Walenstadt","Schweiz",4203.25,"8880 Walenstadt, Schweiz","47.12398 9.31603",47.12398,9.31603
8881,"Knoblisbühl","Schweiz",840.55,"8881 Knoblisbühl, Schweiz","47.14085 9.28673",47.14085,9.28673
8882,"Unterterzen","Schweiz",1808.0,"8882 Unterterzen, Schweiz","47.11307 9.251159999999999",47.11307,9.251159999999999
8883,"Quarten","Schweiz",379.15,"8883 Quarten, Schweiz","47.1012684 9.231723299999999",47.1012684,9.231723299999999
8884,"Oberterzen","Schweiz",667.65,"8884 Oberterzen, Schweiz","47.102403 9.255855000000002",47.102403,9.255855000000002
8885,"Mols","Schweiz",2557.8999999999996,"8885 Mols, Schweiz","47.11255000000001 9.27914",47.11255000000001,9.27914
8886,"Mädris-Vermol","Schweiz",15.95,"8886 Mädris-Vermol, Schweiz","47.04915 9.394549999999999",47.04915,9.394549999999999
8887,"Mels","Schweiz",4673.05,"8887 Mels, Schweiz","47.0437983 9.4240041",47.0437983,9.4240041
8888,"Heiligkreuz (Mels)","Schweiz",1125.5500000000002,"8888 Heiligkreuz (Mels), Schweiz","47.0580146 9.411904",47.0580146,9.411904
8889,"Plons","Schweiz",198.0,"8889 Plons, Schweiz","47.0562 9.399469999999999",47.0562,9.399469999999999
8890,"Flums","Schweiz",2224.75,"8890 Flums, Schweiz","47.09164610000001 9.3425546",47.09164610000001,9.3425546
8892,"Berschis","Schweiz",298.6,"8892 Berschis, Schweiz","47.1059727 9.3465229",47.1059727,9.3465229
8893,"Flums Hochwiese","Schweiz",1362.4,"8893 Flums Hochwiese, Schweiz","47.08218 9.37356",47.08218,9.37356
8896,"Flumserberg Bergheim","Schweiz",22.5,"8896 Flumserberg Bergheim, Schweiz","47.09466 9.31317",47.09466,9.31317
8897,"Flumserberg Tannenheim","Schweiz",743.85,"8897 Flumserberg Tannenheim, Schweiz","47.0881 9.30517",47.0881,9.30517
8902,"Urdorf","Schweiz",10229.299999999997,"8902 Urdorf, Schweiz","47.3867071 8.420693",47.3867071,8.420693
8903,"Birmensdorf ZH","Schweiz",10590.999999999996,"8903 Birmensdorf ZH, Schweiz","47.3597495 8.4350703",47.3597495,8.4350703
8904,"Aesch ZH","Schweiz",5865.6500000000015,"8904 Aesch ZH, Schweiz","47.33783529999999 8.4315833",47.33783529999999,8.4315833
8905,"Islisberg","Schweiz",8480.699999999999,"8905 Islisberg, Schweiz","47.3231894 8.4393759",47.3231894,8.4393759
8906,"Bonstetten","Schweiz",6753.249999999998,"8906 Bonstetten, Schweiz","47.3176744 8.4710539",47.3176744,8.4710539
8907,"Wettswil","Schweiz",12793.899999999996,"8907 Wettswil, Schweiz","47.3351994 8.467191",47.3351994,8.467191
8908,"Hedingen","Schweiz",3105.9500000000007,"8908 Hedingen, Schweiz","47.2992865 8.4534407",47.2992865,8.4534407
8909,"Zwillikon","Schweiz",4628.35,"8909 Zwillikon, Schweiz","47.28762160000001 8.4312741",47.28762160000001,8.4312741
8910,"Affoltern am Albis","Schweiz",12810.399999999989,"8910 Affoltern am Albis, Schweiz","47.27914759999999 8.4595489",47.27914759999999,8.4595489
8911,"Rifferswil","Schweiz",1887.25,"8911 Rifferswil, Schweiz","47.2467522 8.498305799999999",47.2467522,8.498305799999999
8912,"Obfelden","Schweiz",15803.999999999989,"8912 Obfelden, Schweiz","47.2625202 8.4182852",47.2625202,8.4182852
8913,"Ottenbach","Schweiz",5298.299999999999,"8913 Ottenbach, Schweiz","47.2826505 8.412160199999999",47.2826505,8.412160199999999
8914,"Aeugstertal","Schweiz",3255.8500000000004,"8914 Aeugstertal, Schweiz","47.284205 8.487077",47.284205,8.487077
8915,"Hausen am Albis","Schweiz",4517.099999999999,"8915 Hausen am Albis, Schweiz","47.243851 8.5337973",47.243851,8.5337973
8916,"Jonen","Schweiz",5068.900000000001,"8916 Jonen, Schweiz","47.300598 8.4023513",47.300598,8.4023513
8917,"Oberlunkhofen","Schweiz",5934.800000000001,"8917 Oberlunkhofen, Schweiz","47.3113276 8.390097200000001",47.3113276,8.390097200000001
8918,"Unterlunkhofen","Schweiz",5635.049999999999,"8918 Unterlunkhofen, Schweiz","47.3268688 8.3798544",47.3268688,8.3798544
8919,"Rottenschwil","Schweiz",2637.0000000000005,"8919 Rottenschwil, Schweiz","47.3137172 8.3620383",47.3137172,8.3620383
8925,"Ebertswil","Schweiz",1578.85,"8925 Ebertswil, Schweiz","47.22745 8.549109999999999",47.22745,8.549109999999999
8926,"Hauptikon","Schweiz",1542.3000000000004,"8926 Hauptikon, Schweiz","47.230341 8.495348",47.230341,8.495348
8932,"Mettmenstetten","Schweiz",16934.899999999994,"8932 Mettmenstetten, Schweiz","47.2437032 8.462883099999999",47.2437032,8.462883099999999
8933,"Maschwanden","Schweiz",1897.7,"8933 Maschwanden, Schweiz","47.234526 8.4311306",47.234526,8.4311306
8934,"Knonau","Schweiz",4089.8500000000013,"8934 Knonau, Schweiz","47.2222792 8.4637564",47.2222792,8.4637564
8942,"Oberrieden","Schweiz",4722.350000000001,"8942 Oberrieden, Schweiz","47.2733685 8.5699671",47.2733685,8.5699671
8951,"Fahrweid","Schweiz",1995.2499999999993,"8951 Fahrweid, Schweiz","47.40761 8.41389",47.40761,8.41389
8952,"Schlieren","Schweiz",17926.45,"8952 Schlieren, Schweiz","47.3982611 8.448795",47.3982611,8.448795
8953,"Dietikon","Schweiz",33340.700000000004,"8953 Dietikon, Schweiz","47.4018479 8.399013799999999",47.4018479,8.399013799999999
8954,"Geroldswil","Schweiz",8610.4,"8954 Geroldswil, Schweiz","47.42291489999999 8.4143743",47.42291489999999,8.4143743
8955,"Oetwil an der Limmat","Schweiz",2271.7000000000003,"8955 Oetwil an der Limmat, Schweiz","47.4290572 8.397966",47.4290572,8.397966
8956,"Killwangen","Schweiz",2456.8999999999996,"8956 Killwangen, Schweiz","47.4281494 8.343041099999999",47.4281494,8.343041099999999
8957,"Spreitenbach","Schweiz",8931.499999999998,"8957 Spreitenbach, Schweiz","47.4141202 8.3662195",47.4141202,8.3662195
8962,"Bergdietikon","Schweiz",8114.299999999999,"8962 Bergdietikon, Schweiz","47.3860478 8.3791652",47.3860478,8.3791652
8964,"Rudolfstetten","Schweiz",8547.999999999998,"8964 Rudolfstetten, Schweiz","47.3658781 8.3853302",47.3658781,8.3853302
8965,"Berikon","Schweiz",15040.05,"8965 Berikon, Schweiz","47.3536029 8.3847302",47.3536029,8.3847302
8966,"Oberwil-Lieli","Schweiz",7463.999999999997,"8966 Oberwil-Lieli, Schweiz","47.3356381 8.3945634",47.3356381,8.3945634
8967,"Widen","Schweiz",43557.399999999965,"8967 Widen, Schweiz","47.36804739999999 8.3630648",47.36804739999999,8.3630648
9000,"St. Gallen","Schweiz",29710.70000000001,"9000 St. Gallen, Schweiz","47.42456259999999 9.3748965",47.42456259999999,9.3748965
9001,,,1583.2000000000003,,,,
9004,,,476.25,,,,
9006,,,198.7,,,,
9008,"St. Gallen","Schweiz",7577.5000000000055,"9008 St. Gallen, Schweiz","47.43933209999999 9.390634799999999",47.43933209999999,9.390634799999999
9010,"St. Gallen","Schweiz",3359.9,"9010 St. Gallen, Schweiz","47.44214849999999 9.3714336",47.44214849999999,9.3714336
9011,"St. Gallen","Schweiz",3611.9,"9011 St. Gallen, Schweiz","47.41196180000001 9.4078687",47.41196180000001,9.4078687
9012,"St. Gallen","Schweiz",2549.0999999999995,"9012 St. Gallen, Schweiz","47.40929970000001 9.3651991",47.40929970000001,9.3651991
9013,,,102.9,,,,
9014,"St. Gallen","Schweiz",7355.199999999999,"9014 St. Gallen, Schweiz","47.4082855 9.332389",47.4082855,9.332389
9015,"St. Gallen","Schweiz",7625.399999999998,"9015 St. Gallen, Schweiz","47.4080948 9.3045072",47.4080948,9.3045072
9016,"St. Gallen","Schweiz",6620.550000000006,"9016 St. Gallen, Schweiz","47.4408258 9.417473",47.4408258,9.417473
9030,"Abtwil SG","Schweiz",4653.850000000001,"9030 Abtwil SG, Schweiz","47.4236942 9.3195832",47.4236942,9.3195832
9032,"Engelburg","Schweiz",7288.199999999998,"9032 Engelburg, Schweiz","47.44285 9.344249999999999",47.44285,9.344249999999999
9033,"Untereggen","Schweiz",1664.3000000000002,"9033 Untereggen, Schweiz","47.45707489999999 9.460118399999999",47.45707489999999,9.460118399999999
9034,"Eggersriet","Schweiz",6545.450000000001,"9034 Eggersriet, Schweiz","47.43948169999999 9.463542499999999",47.43948169999999,9.463542499999999
9035,"Grub AR","Schweiz",2315.0999999999995,"9035 Grub AR, Schweiz","47.4407735 9.5074302",47.4407735,9.5074302
9036,"Grub SG","Schweiz",3889.0999999999995,"9036 Grub SG, Schweiz","47.4524984 9.513329599999999",47.4524984,9.513329599999999
9037,"Speicherschwendi","Schweiz",836.2,"9037 Speicherschwendi, Schweiz","47.4265519 9.4406143",47.4265519,9.4406143
9038,"Rehetobel","Schweiz",2873.5499999999997,"9038 Rehetobel, Schweiz","47.4260992 9.4829689",47.4260992,9.4829689
9042,"Speicher","Schweiz",2346.7,"9042 Speicher, Schweiz","47.4089697 9.4440431",47.4089697,9.4440431
9043,"Trogen","Schweiz",809.4,"9043 Trogen, Schweiz","47.4078753 9.4647144",47.4078753,9.4647144
9044,"Wald AR","Schweiz",518.9999999999999,"9044 Wald AR, Schweiz","47.4135686 9.507596999999999",47.4135686,9.507596999999999
9050,"Appenzell Eggerstanden","Schweiz",16961.49999999999,"9050 Appenzell Eggerstanden, Schweiz","47.33214 9.46544",47.33214,9.46544
9052,"Niederteufen","Schweiz",188.8,"9052 Niederteufen, Schweiz","47.3935459 9.361532",47.3935459,9.361532
9053,"Teufen AR","Schweiz",10168.750000000007,"9053 Teufen AR, Schweiz","47.3927275 9.401474499999999",47.3927275,9.401474499999999
9054,"Haslen AI","Schweiz",192.8,"9054 Haslen AI, Schweiz","47.3693154 9.3669802",47.3693154,9.3669802
9055,"Bühler","Schweiz",3267.7000000000003,"9055 Bühler, Schweiz","47.3801265 9.434419",47.3801265,9.434419
9056,"Gais","Schweiz",4619.45,"9056 Gais, Schweiz","47.3675181 9.4673559",47.3675181,9.4673559
9057,"Schwende","Schweiz",2943.25,"9057 Schwende, Schweiz","47.2711833 9.3796689",47.2711833,9.3796689
9058,"Brülisau","Schweiz",720.75,"9058 Brülisau, Schweiz","47.28771020000001 9.4777495",47.28771020000001,9.4777495
9062,"Lustmühle","Schweiz",287.3,"9062 Lustmühle, Schweiz","47.3983871 9.3577505",47.3983871,9.3577505
9063,"Stein AR","Schweiz",2374.6,"9063 Stein AR, Schweiz","47.37844519999999 9.3349078",47.37844519999999,9.3349078
9064,"Hundwil","Schweiz",878.1499999999999,"9064 Hundwil, Schweiz","47.3399971 9.3222332",47.3399971,9.3222332
9100,"Herisau","Schweiz",15903.000000000005,"9100 Herisau, Schweiz","47.3823758 9.286793",47.3823758,9.286793
9102,,,339.15,,,,
9103,"Schwellbrunn","Schweiz",928.45,"9103 Schwellbrunn, Schweiz","47.346843 9.2381596",47.346843,9.2381596
9104,"Waldstatt","Schweiz",2701.9,"9104 Waldstatt, Schweiz","47.35352959999999 9.277331799999999",47.35352959999999,9.277331799999999
9105,"Schönengrund","Schweiz",1669.6499999999999,"9105 Schönengrund, Schweiz","47.3276201 9.2318877",47.3276201,9.2318877
9107,"Urnäsch","Schweiz",1276.2000000000003,"9107 Urnäsch, Schweiz","47.3170588 9.2826442",47.3170588,9.2826442
9108,"Gontenbad","Schweiz",4432.85,"9108 Gontenbad, Schweiz","47.3317377 9.3724697",47.3317377,9.3724697
9112,"Schachen b. Herisau","Schweiz",804.8,"9112 Schachen b. Herisau, Schweiz","47.3843853 9.2424539",47.3843853,9.2424539
9113,"Degersheim","Schweiz",3337.650000000001,"9113 Degersheim, Schweiz","47.36995830000001 9.1964005",47.36995830000001,9.1964005
9114,"Hoffeld","Schweiz",699.0,"9114 Hoffeld, Schweiz","47.3631341 9.1706722",47.3631341,9.1706722
9115,"Dicken","Schweiz",1701.25,"9115 Dicken, Schweiz","47.3371567 9.1915275",47.3371567,9.1915275
9116,"Wolfertswil","Schweiz",459.0,"9116 Wolfertswil, Schweiz","47.3945398 9.1831175",47.3945398,9.1831175
9122,"Ebersol","Schweiz",1889.4000000000005,"9122 Ebersol, Schweiz","47.35013 9.15137",47.35013,9.15137
9123,"Nassen","Schweiz",928.0,"9123 Nassen, Schweiz","47.3730972 9.135993299999999",47.3730972,9.135993299999999
9125,"Brunnadern","Schweiz",1256.05,"9125 Brunnadern, Schweiz","47.3364927 9.130484299999999",47.3364927,9.130484299999999
9126,"Necker","Schweiz",1078.3999999999999,"9126 Necker, Schweiz","47.3432806 9.1293018",47.3432806,9.1293018
9127,"St. Peterzell","Schweiz",213.70000000000002,"9127 St. Peterzell, Schweiz","47.319723 9.1770198",47.319723,9.1770198
9200,"Gossau SG","Schweiz",10769.649999999998,"9200 Gossau SG, Schweiz","47.4151524 9.248133600000001",47.4151524,9.248133600000001
9201,,,159.0,,,,
9203,"Niederwil SG","Schweiz",3156.5000000000005,"9203 Niederwil SG, Schweiz","47.4379415 9.1976956",47.4379415,9.1976956
9204,"Andwil SG","Schweiz",4548.049999999999,"9204 Andwil SG, Schweiz","47.4392496 9.2708089",47.4392496,9.2708089
9205,"Waldkirch","Schweiz",6271.449999999999,"9205 Waldkirch, Schweiz","47.4684527 9.284880099999999",47.4684527,9.284880099999999
9212,"Arnegg","Schweiz",3486.7500000000005,"9212 Arnegg, Schweiz","47.44407 9.2558001",47.44407,9.2558001
9213,"Hauptwil","Schweiz",1099.8,"9213 Hauptwil, Schweiz","47.4813863 9.254336",47.4813863,9.254336
9214,"Kradolf","Schweiz",1049.6999999999998,"9214 Kradolf, Schweiz","47.5268941 9.1964604",47.5268941,9.1964604
9215,"Schönenberg an der Thur","Schweiz",2419.9000000000005,"9215 Schönenberg an der Thur, Schweiz","47.520833 9.197778",47.520833,9.197778
9216,"Heldswil","Schweiz",479.6,"9216 Heldswil, Schweiz","47.528146 9.221325499999999",47.528146,9.221325499999999
9217,"Neukirch an der Thur","Schweiz",501.79999999999995,"9217 Neukirch an der Thur, Schweiz","47.511 9.173",47.511,9.173
9220,"Bischofszell","Schweiz",8834.049999999997,"9220 Bischofszell, Schweiz","47.4963339 9.2530361",47.4963339,9.2530361
9223,"Schweizersholz","Schweiz",1189.0500000000002,"9223 Schweizersholz, Schweiz","47.50159 9.19778",47.50159,9.19778
9225,"Wilen (Gottshaus)","Schweiz",6641.799999999998,"9225 Wilen (Gottshaus), Schweiz","47.49102 9.28143",47.49102,9.28143
9230,"Flawil","Schweiz",10039.299999999996,"9230 Flawil, Schweiz","47.4103868 9.1848747",47.4103868,9.1848747
9231,"Egg (Flawil)","Schweiz",541.4,"9231 Egg (Flawil), Schweiz","47.39078 9.2252",47.39078,9.2252
9240,"Niederglatt SG","Schweiz",10528.849999999997,"9240 Niederglatt SG, Schweiz","47.43044159999999 9.17197",47.43044159999999,9.17197
9242,"Oberuzwil","Schweiz",7872.299999999996,"9242 Oberuzwil, Schweiz","47.4279701 9.1196722",47.4279701,9.1196722
9243,"Jonschwil","Schweiz",903.7,"9243 Jonschwil, Schweiz","47.42772 9.0918706",47.42772,9.0918706
9244,"Niederuzwil","Schweiz",8546.049999999997,"9244 Niederuzwil, Schweiz","47.4457939 9.1439182",47.4457939,9.1439182
9245,"Sonnental","Schweiz",5165.549999999999,"9245 Sonnental, Schweiz","47.4590284 9.1377249",47.4590284,9.1377249
9246,"Niederbüren","Schweiz",1258.5000000000002,"9246 Niederbüren, Schweiz","47.4619009 9.220146699999999",47.4619009,9.220146699999999
9247,"Henau","Schweiz",2228.4500000000007,"9247 Henau, Schweiz","47.4530185 9.115413499999999",47.4530185,9.115413499999999
9248,"Bichwil","Schweiz",659.0999999999999,"9248 Bichwil, Schweiz","47.42102 9.13529",47.42102,9.13529
9249,"Oberstetten","Schweiz",2502.8,"9249 Oberstetten, Schweiz","47.44853000000001 9.089649999999999",47.44853000000001,9.089649999999999
9300,"Wittenbach","Schweiz",8489.05,"9300 Wittenbach, Schweiz","47.4630655 9.3876654",47.4630655,9.3876654
9304,"Bernhardzell","Schweiz",1582.7000000000003,"9304 Bernhardzell, Schweiz","47.47191189999999 9.336500899999999",47.47191189999999,9.336500899999999
9305,"Berg SG","Schweiz",1266.0,"9305 Berg SG, Schweiz","47.4883057 9.4115634",47.4883057,9.4115634
9306,"Freidorf TG","Schweiz",2308.55,"9306 Freidorf TG, Schweiz","47.4859707 9.3956955",47.4859707,9.3956955
9308,"Lömmenschwil","Schweiz",529.3,"9308 Lömmenschwil, Schweiz","47.4967895 9.3536283",47.4967895,9.3536283
9312,"Häggenschwil","Schweiz",2962.8000000000006,"9312 Häggenschwil, Schweiz","47.48944789999999 9.337500100000002",47.48944789999999,9.337500100000002
9313,"Muolen","Schweiz",1955.0,"9313 Muolen, Schweiz","47.5181777 9.3190716",47.5181777,9.3190716
9314,"Steinebrunn","Schweiz",2711.55,"9314 Steinebrunn, Schweiz","47.5338624 9.3467415",47.5338624,9.3467415
9315,"Winden","Schweiz",2483.95,"9315 Winden, Schweiz","47.5043099 9.3609118",47.5043099,9.3609118
9320,"Frasnacht","Schweiz",16771.8,"9320 Frasnacht, Schweiz","47.5274 9.4058",47.5274,9.4058
9322,"Egnach","Schweiz",4959.65,"9322 Egnach, Schweiz","47.5287304 9.3698905",47.5287304,9.3698905
9323,"Steinach","Schweiz",5915.95,"9323 Steinach, Schweiz","47.4985985 9.436729099999999",47.4985985,9.436729099999999
9325,"Roggwil TG","Schweiz",1152.1,"9325 Roggwil TG, Schweiz","47.502591 9.3883765",47.502591,9.3883765
9326,"Horn","Schweiz",5621.9,"9326 Horn, Schweiz","47.4944364 9.4570861",47.4944364,9.4570861
9327,"Tübach","Schweiz",1017.5500000000001,"9327 Tübach, Schweiz","47.4867194 9.452286899999999",47.4867194,9.452286899999999
9400,"Rorschach","Schweiz",7665.549999999997,"9400 Rorschach, Schweiz","47.4751433 9.495678999999999",47.4751433,9.495678999999999
9402,"Mörschwil","Schweiz",4656.4000000000015,"9402 Mörschwil, Schweiz","47.4697047 9.4270931",47.4697047,9.4270931
9403,"Goldach","Schweiz",10674.85,"9403 Goldach, Schweiz","47.4763286 9.4665609",47.4763286,9.4665609
9404,"Rorschacherberg","Schweiz",8544.949999999997,"9404 Rorschacherberg, Schweiz","47.4636842 9.4995988",47.4636842,9.4995988
